"Ticker","CurrentPrice","ATH","ATHDate","PercentageDiff","IsRecent","DaysSinceATH"
"SECO","0.48","146.50","09/08/2018 00:00:00","99.67","True","2041"
"SCX","15.74","40.81","09/04/1998 00:00:00","61.42","True","9468"
"SEDG","75.48","368.33","15/11/2021 00:00:00","79.51","True","847"
"SEER","2.04","84.06","20/01/2021 00:00:00","97.58","True","1146"
"SELX","1.50","11.06","26/01/2024 00:00:00","86.43","True","45"
"SEMR","11.21","31.32","10/09/2021 00:00:00","64.21","True","913"
"SEED","3.09","175.60","03/02/2006 00:00:00","98.24","True","6611"
"SEAL_A","76.59","100.98","19/01/2021 00:00:00","24.15","True","1147"
"SEM","27.96","43.08","25/06/2021 00:00:00","35.10","True","990"
"SEEL","1.17","3,003,750.00","03/03/2000 00:00:00","100.00","True","8774"
"SEAL_B","76.59","100.98","19/01/2021 00:00:00","24.15","True","1147"
"SEPA","11.96","12.32","22/02/2024 00:00:00","2.92","True","18"
"SEB","3,199.26","4,699.00","23/04/2019 00:00:00","31.92","True","1784"
"SEPAW","0.18","0.18","08/03/2024 00:00:00","0.00","True","3"
"SENS","0.62","5.27","16/02/2021 00:00:00","88.27","True","1119"
"SERA","9.71","13.04","09/08/2021 00:00:00","25.54","True","945"
"SEZL","62.01","81.08","13/09/2023 00:00:00","23.52","True","180"
"SEE","36.18","70.17","29/03/2022 00:00:00","48.44","True","713"
"SELF","4.25","9.25","24/09/1997 00:00:00","54.01","True","9665"
"SEIC","68.88","77.70","21/03/2018 00:00:00","11.35","True","2182"
"SFB","22.59","22.59","11/03/2024 00:00:00","0.00","True","0"
"SES","1.52","11.14","16/11/2021 00:00:00","86.36","True","846"
"SEVN","12.70","43.77","07/05/2007 00:00:00","70.99","True","6153"
"SENEA","51.53","67.09","06/12/2022 00:00:00","23.19","True","461"
"SFBS","65.18","95.47","01/04/2022 00:00:00","31.72","True","710"
"SFIX","2.44","106.41","27/01/2021 00:00:00","97.71","True","1139"
"SF_C","76.59","100.98","19/01/2021 00:00:00","24.15","True","1147"
"SFWL","1.72","16.79","17/10/2023 00:00:00","89.76","True","146"
"SFBC","39.65","47.26","21/09/2021 00:00:00","16.10","True","902"
"SENEB","50.11","69.83","28/11/2022 00:00:00","28.24","True","469"
"SFM","62.42","63.58","04/03/2024 00:00:00","1.82","True","7"
"SG","18.96","53.00","19/11/2021 00:00:00","64.23","True","843"
"SFL","13.44","32.43","20/05/2008 00:00:00","58.56","True","5774"
"SGD","1.35","5.24","19/09/2023 00:00:00","74.24","True","174"
"SF_D","76.59","100.98","19/01/2021 00:00:00","24.15","True","1147"
"SGE","1.14","3.99","17/05/2023 00:00:00","71.34","True","299"
"SGBX","0.26","59.73","24/10/2017 00:00:00","99.56","True","2330"
"SF_B","76.59","100.98","19/01/2021 00:00:00","24.15","True","1147"
"SF","74.01","81.43","08/02/2022 00:00:00","9.11","True","762"
"SGH","23.22","36.50","03/01/2022 00:00:00","36.38","True","798"
"SGHC","3.46","12.31","15/11/2021 00:00:00","71.85","True","847"
"SGHT","4.79","39.10","09/08/2021 00:00:00","87.75","True","945"
"SFST","33.03","65.02","07/01/2022 00:00:00","49.21","True","794"
"SGMT","5.70","18.42","22/01/2024 00:00:00","69.06","True","49"
"SGN","0.44","2.25","22/11/2023 00:00:00","80.44","True","110"
"SGML","13.81","42.40","17/05/2023 00:00:00","67.42","True","299"
"SGLY","2.95","1,072.50","22/05/2008 00:00:00","99.72","True","5772"
"SGA","23.81","71.25","26/06/2002 00:00:00","66.58","True","7929"
"SFNC","19.65","33.35","06/06/2018 00:00:00","41.08","True","2105"
"SGRY","29.26","67.05","25/06/2021 00:00:00","56.35","True","990"
"SHAK","102.09","130.76","11/02/2021 00:00:00","21.93","True","1124"
"SHC","13.77","28.98","12/03/2021 00:00:00","52.48","True","1095"
"SHCO","5.99","14.21","04/08/2021 00:00:00","57.85","True","950"
"SHCR","0.95","12.50","22/02/2021 00:00:00","92.38","True","1113"
"SHCRW","0.02","3.08","05/02/2021 00:00:00","99.37","True","1130"
"SHFSW","0.07","0.07","08/03/2024 00:00:00","0.00","True","3"
"SGMA","3.43","32.78","08/12/2003 00:00:00","89.54","True","7399"
"SGC","14.08","28.25","15/03/2018 00:00:00","50.16","True","2188"
"SGMO","0.91","49.62","01/09/2000 00:00:00","98.17","True","8592"
"SHIM","6.66","6.78","04/01/2024 00:00:00","1.84","True","67"
"SHFS","0.90","11.42","12/07/2022 00:00:00","92.10","True","608"
"SGU","10.90","25.59","18/03/2004 00:00:00","57.41","True","7298"
"SHLS","13.18","40.17","19/02/2021 00:00:00","67.19","True","1116"
"SHLT","6.00","21.30","06/04/2023 00:00:00","71.83","True","340"
"SGRP","1.03","28.38","15/05/1996 00:00:00","96.37","True","10162"
"SHBI","11.35","31.00","14/11/2006 00:00:00","63.39","True","6327"
"SHIP","8.32","1,800,000.00","22/08/2008 00:00:00","100.00","True","5680"
"SHOP","75.04","169.06","19/11/2021 00:00:00","55.61","True","843"
"SHOTW","0.35","0.35","08/03/2024 00:00:00","0.00","True","3"
"SHG","34.88","74.14","12/07/2007 00:00:00","52.96","True","6087"
"SHPH","0.42","52.40","01/09/2022 00:00:00","99.20","True","557"
"SHEN","18.31","61.13","06/07/2021 00:00:00","70.05","True","979"
"SHPWW","0.01","0.01","11/03/2024 00:00:00","0.00","True","0"
"SHOT","2.12","7.98","10/02/2021 00:00:00","73.44","True","1125"
"SHO","11.26","31.20","10/05/2006 00:00:00","63.93","True","6515"
"SIBN","17.66","35.96","03/05/2021 00:00:00","50.90","True","1043"
"SHPW","1.94","86.64","20/10/2021 00:00:00","97.76","True","873"
"SHEL","63.94","87.95","29/10/2007 00:00:00","27.31","True","5978"
"SIDU","3.98","1,219.00","14/12/2021 00:00:00","99.67","True","818"
"SHO_H","76.59","100.98","19/01/2021 00:00:00","24.15","True","1147"
"SHOO","41.25","51.28","16/11/2021 00:00:00","19.56","True","846"
"SHO_I","76.59","100.98","19/01/2021 00:00:00","24.15","True","1147"
"SIGIP","18.90","26.26","26/08/2021 00:00:00","28.03","True","928"
"SIFY","1.31","424.00","23/02/2000 00:00:00","99.69","True","8783"
"SID","3.16","25.50","19/05/2008 00:00:00","87.61","True","5775"
"SIGA","4.85","26.15","15/08/2022 00:00:00","81.45","True","574"
"SIG","94.59","150.94","30/10/2015 00:00:00","37.33","True","3055"
"SIF","3.02","35.82","05/06/2014 00:00:00","91.57","True","3567"
"SHYF","10.62","54.25","17/11/2021 00:00:00","80.42","True","845"
"SII","36.56","97.90","02/05/2011 00:00:00","62.66","True","4697"
"SHW","337.45","352.16","31/12/2021 00:00:00","4.18","True","801"
"SIGI","104.86","107.05","24/01/2024 00:00:00","2.05","True","47"
"SIEB","1.84","52.19","13/04/1999 00:00:00","96.46","True","9099"
"SILK","16.25","69.94","06/11/2020 00:00:00","76.77","True","1221"
"SILO","1.61","20.50","12/02/2021 00:00:00","92.15","True","1123"
"SILV","6.30","12.35","04/01/2021 00:00:00","48.95","True","1162"
"SING","0.33","0.80","17/01/2024 00:00:00","58.15","True","54"
"SILC","15.63","76.79","03/01/2018 00:00:00","79.65","True","2259"
"SINT","0.13","396,450.00","24/02/2014 00:00:00","100.00","True","3668"
"SISI","1.17","2,599.20","28/09/2016 00:00:00","99.95","True","2721"
"SIMO","71.55","95.16","05/05/2022 00:00:00","24.81","True","676"
"SITM","95.04","334.98","08/12/2021 00:00:00","71.63","True","824"
"SITE","178.99","251.70","24/11/2021 00:00:00","28.89","True","838"
"SIM","31.80","37.00","09/08/2023 00:00:00","14.05","True","215"
"SJ","1.03","12.49","06/04/2021 00:00:00","91.75","True","1070"
"SIX","26.21","72.76","20/06/2018 00:00:00","63.97","True","2091"
"SIRI","4.20","66.50","17/02/2000 00:00:00","93.68","True","8789"
"SITC_A","76.59","100.98","19/01/2021 00:00:00","24.15","True","1147"
"SKGR","11.06","11.25","09/02/2024 00:00:00","1.69","True","31"
"SKGRW","0.45","0.53","06/03/2024 00:00:00","15.09","True","5"
"SITC","14.06","106.21","07/02/2007 00:00:00","86.76","True","6242"
"SKIL","11.85","256.40","15/11/2021 00:00:00","95.38","True","847"
"SKIN","3.52","29.49","02/11/2021 00:00:00","88.05","True","860"
"SKLZ","7.14","874.40","05/02/2021 00:00:00","99.18","True","1130"
"SJM","121.92","162.59","06/01/2023 00:00:00","25.01","True","430"
"SKE","4.41","182.00","02/10/2006 00:00:00","97.58","True","6370"
"SKWD","35.46","36.68","28/02/2024 00:00:00","3.33","True","12"
"SJT","5.49","51.10","12/08/2005 00:00:00","89.26","True","6786"
"SJW","57.88","83.55","27/12/2022 00:00:00","30.72","True","440"
"SKYH","12.74","35.72","18/03/2022 00:00:00","64.33","True","724"
"SKYT","11.68","34.35","07/09/2021 00:00:00","66.00","True","916"
"SKYX","1.24","15.78","04/03/2022 00:00:00","92.14","True","738"
"SKM","22.14","83.50","02/03/2000 00:00:00","73.49","True","8775"
"SLAMW","0.22","0.22","11/03/2024 00:00:00","0.00","True","0"
"SLAM","10.94","10.94","28/02/2024 00:00:00","0.00","True","12"
"SLAMU","10.90","11.63","07/02/2024 00:00:00","6.28","True","33"
"SKT","29.11","41.74","29/07/2016 00:00:00","30.27","True","2782"
"SKX","59.65","64.82","19/01/2024 00:00:00","7.98","True","52"
"SLDPW","0.18","0.18","11/03/2024 00:00:00","0.00","True","0"
"SLDP","1.52","14.17","15/11/2021 00:00:00","89.27","True","847"
"SLDB","11.37","775.50","20/09/2018 00:00:00","98.53","True","1999"
"SKY","82.29","84.83","01/03/2024 00:00:00","2.99","True","10"
"SLAB","144.67","210.10","16/11/2021 00:00:00","31.14","True","846"
"SLCA","11.83","71.95","03/09/2014 00:00:00","83.55","True","3477"
"SLE","1.85","202.80","19/03/2021 00:00:00","99.09","True","1088"
"SKYW","65.93","68.24","07/03/2024 00:00:00","3.39","True","4"
"SLGL","1.05","17.15","31/12/2019 00:00:00","93.88","True","1532"
"SLI","1.24","12.37","27/10/2021 00:00:00","90.02","True","866"
"SLNAW","0.01","0.01","11/03/2024 00:00:00","0.00","True","0"
"SLB","50.66","117.95","30/06/2014 00:00:00","57.05","True","3542"
"SLN","25.30","28.35","28/06/2021 00:00:00","10.74","True","987"
"SLNA","0.25","40.90","27/10/2022 00:00:00","99.38","True","501"
"SLNHP","3.06","25.24","16/09/2021 00:00:00","87.88","True","907"
"SLF","54.71","58.25","09/02/2022 00:00:00","6.08","True","761"
"SLND","4.91","10.30","06/02/2023 00:00:00","52.33","True","399"
"SLMBP","72.60","105.75","22/05/2006 00:00:00","31.35","True","6503"
"SLG_I","76.59","100.98","19/01/2021 00:00:00","24.15","True","1147"
"SLQT","1.80","32.28","06/04/2021 00:00:00","94.42","True","1070"
"SLRN","8.04","28.82","22/08/2023 00:00:00","72.10","True","202"
"SLNG","4.06","88.72","21/01/2014 00:00:00","95.42","True","3702"
"SLNO","44.04","656.25","04/03/2015 00:00:00","93.29","True","3295"
"SLG","50.39","165.73","07/02/2007 00:00:00","69.60","True","6242"
"SLGN","44.38","55.19","02/02/2023 00:00:00","19.59","True","403"
"SLRX","0.68","15,106.25","21/04/2015 00:00:00","100.00","True","3247"
"SLVM","62.45","62.51","08/03/2024 00:00:00","0.10","True","3"
"SMAR","40.85","84.41","12/02/2021 00:00:00","51.61","True","1123"
"SLRC","15.68","25.64","19/02/2013 00:00:00","38.85","True","4038"
"SLNH","4.25","6,333.33","13/03/2000 00:00:00","99.93","True","8764"
"SLM","20.88","21.04","07/03/2024 00:00:00","0.78","True","4"
"SMFL","0.92","1,206.00","16/02/2022 00:00:00","99.92","True","754"
"SLS","1.34","408,000.00","13/03/2008 00:00:00","100.00","True","5842"
"SMFG","11.73","23.50","10/04/2006 00:00:00","50.09","True","6545"
"SMBK","20.96","65.88","19/12/2006 00:00:00","68.19","True","6292"
"SMHI","12.11","25.30","31/07/2018 00:00:00","52.13","True","2050"
"SLP","43.62","89.52","09/02/2021 00:00:00","51.27","True","1126"
"SMCI","1,033.20","1,159.76","07/03/2024 00:00:00","10.91","True","4"
"SM","44.44","91.98","26/11/2013 00:00:00","51.69","True","3758"
"SMLP","20.81","841.80","03/09/2014 00:00:00","97.53","True","3477"
"SMLR","30.46","149.99","29/10/2021 00:00:00","79.69","True","864"
"SMR","6.16","15.32","24/08/2022 00:00:00","59.80","True","565"
"SMRT","2.72","14.06","03/09/2021 00:00:00","80.65","True","920"
"SMBC","43.90","61.93","10/11/2021 00:00:00","29.11","True","852"
"SMMT","4.38","16.00","11/09/2017 00:00:00","72.66","True","2373"
"SMPL","33.80","44.57","19/04/2022 00:00:00","24.15","True","692"
"SMXT","7.07","8.00","27/02/2024 00:00:00","11.62","True","13"
"SMWB","9.50","24.76","10/08/2021 00:00:00","61.63","True","944"
"SMXWW","0.01","0.01","08/03/2024 00:00:00","0.00","True","3"
"SMX","0.17","321.20","28/02/2023 00:00:00","99.95","True","377"
"SMG","66.36","252.62","05/04/2021 00:00:00","73.73","True","1071"
"SN","55.98","56.45","04/03/2024 00:00:00","0.83","True","7"
"SNAL","1.02","3.37","14/11/2022 00:00:00","69.73","True","483"
"SNAXW","0.01","0.01","11/03/2024 00:00:00","0.00","True","0"
"SMID","32.58","47.63","28/12/2021 00:00:00","31.60","True","804"
"SMMF","26.80","36.00","20/01/2005 00:00:00","25.56","True","6990"
"SNAX","1.28","195.90","05/02/2021 00:00:00","99.35","True","1130"
"SNCE","5.74","282.00","15/11/2021 00:00:00","97.97","True","847"
"SNAP","11.88","83.11","24/09/2021 00:00:00","85.71","True","899"
"SNCRL","21.24","25.26","29/07/2021 00:00:00","15.94","True","956"
"SMTC","22.97","91.99","19/11/2021 00:00:00","75.03","True","843"
"SNCY","14.26","43.08","21/04/2021 00:00:00","66.90","True","1055"
"SMTI","37.00","7,600.00","18/08/1997 00:00:00","99.51","True","9702"
"SMSI","0.38","104.50","16/03/2000 00:00:00","99.64","True","8761"
"SND","1.97","21.00","22/02/2017 00:00:00","90.60","True","2574"
"SNDL","1.35","130.00","06/08/2019 00:00:00","98.96","True","1679"
"SMP","30.65","55.65","02/11/2018 00:00:00","44.92","True","1956"
"SNDR","23.14","31.47","03/08/2023 00:00:00","26.47","True","221"
"SNCR","11.27","483.03","10/11/2014 00:00:00","97.67","True","3409"
"SNES","0.85","47,376.00","18/01/2017 00:00:00","100.00","True","2609"
"SNBR","16.61","146.97","15/03/2021 00:00:00","88.70","True","1092"
"SNDX","24.25","28.98","01/02/2023 00:00:00","16.32","True","404"
"SNPO","8.00","23.85","17/11/2021 00:00:00","66.46","True","845"
"SNOW","161.38","401.89","16/11/2021 00:00:00","59.84","True","846"
"SNSE","1.01","22.75","08/02/2021 00:00:00","95.56","True","1127"
"SNPX","0.18","13.72","12/10/2021 00:00:00","98.70","True","881"
"SNOA","0.15","3,465.00","18/07/2007 00:00:00","100.00","True","6081"
"SNDA","19.00","412.50","10/04/2015 00:00:00","95.39","True","3258"
"SNA","295.50","295.50","11/03/2024 00:00:00","0.00","True","0"
"SNTG","2.52","185.00","13/07/2021 00:00:00","98.64","True","972"
"SNTI","0.40","10.24","02/11/2021 00:00:00","96.07","True","860"
"SNN","27.61","51.64","20/02/2020 00:00:00","46.53","True","1481"
"SNFCA","8.14","10.26","07/02/2013 00:00:00","20.58","True","4050"
"SNEX","67.69","73.83","29/12/2023 00:00:00","8.32","True","73"
"SNGX","0.76","202,500.00","18/04/1994 00:00:00","100.00","True","10920"
"SOAR","4.26","32.01","29/11/2023 00:00:00","86.69","True","103"
"SNX","103.52","129.50","08/06/2021 00:00:00","20.06","True","1007"
"SOC","12.18","12.62","01/02/2024 00:00:00","3.52","True","39"
"SOFI","7.65","25.78","01/02/2021 00:00:00","70.33","True","1134"
"SNPS","557.38","594.32","04/03/2024 00:00:00","6.22","True","7"
"SNV_D","76.59","100.98","19/01/2021 00:00:00","24.15","True","1147"
"SNT","1.12","36.15","08/04/2004 00:00:00","96.90","True","7277"
"SNY","48.39","57.46","11/04/2022 00:00:00","15.78","True","700"
"SOGP","3.61","158.20","12/02/2021 00:00:00","97.72","True","1123"
"SNV_E","76.59","100.98","19/01/2021 00:00:00","24.15","True","1147"
"SOBR","0.58","140.00","03/10/2011 00:00:00","99.59","True","4543"
"SOHON","19.52","27.00","03/02/2020 00:00:00","27.69","True","1498"
"SNV","39.40","106.11","02/08/2001 00:00:00","62.87","True","8257"
"SOJD","23.93","27.49","21/12/2020 00:00:00","12.95","True","1176"
"SOHOO","19.00","26.87","05/02/2020 00:00:00","29.28","True","1496"
"SOJE","20.90","26.92","31/12/2020 00:00:00","22.36","True","1166"
"SOHOB","19.49","26.98","27/12/2019 00:00:00","27.75","True","1536"
"SOI","8.30","23.46","05/01/2018 00:00:00","64.62","True","2257"
"SOLO","0.23","10.81","20/11/2020 00:00:00","97.86","True","1207"
"SONDW","0.01","0.01","08/03/2024 00:00:00","0.00","True","3"
"SOJC","24.89","27.43","30/12/2020 00:00:00","9.26","True","1167"
"SOND","5.29","212.20","09/02/2022 00:00:00","97.51","True","761"
"SONM","0.68","175.60","14/06/2019 00:00:00","99.61","True","1732"
"SOHU","9.50","106.28","28/04/2011 00:00:00","91.06","True","4701"
"SO","69.04","80.16","19/08/2022 00:00:00","13.87","True","570"
"SOHO","1.42","11.00","05/07/2007 00:00:00","87.08","True","6094"
"SOPA","0.18","51.91","11/11/2021 00:00:00","99.65","True","851"
"SOL","2.22","139.00","19/05/2008 00:00:00","98.40","True","5775"
"SONO","19.05","43.89","15/04/2021 00:00:00","56.61","True","1061"
"SOUNW","2.83","2.83","11/03/2024 00:00:00","0.00","True","0"
"SOPH","4.63","19.77","31/08/2021 00:00:00","76.58","True","923"
"SOVO","22.98","22.98","11/03/2024 00:00:00","0.00","True","0"
"SOUN","5.76","14.98","05/05/2022 00:00:00","61.57","True","676"
"SOS","2.30","5,715.00","17/10/2017 00:00:00","99.96","True","2337"
"SONN","1.92","1,001,000.00","31/10/2006 00:00:00","100.00","True","6341"
"SPCE","1.78","59.41","11/02/2021 00:00:00","97.01","True","1124"
"SPEC","1.21","11.41","08/05/2023 00:00:00","89.44","True","308"
"SON","57.25","69.28","06/05/2021 00:00:00","17.36","True","1040"
"SP","51.49","52.02","06/02/2024 00:00:00","1.02","True","34"
"SOTK","5.16","9.00","18/01/2022 00:00:00","42.69","True","783"
"SPGC","0.62","28.97","15/08/2023 00:00:00","97.86","True","209"
"SPFI","25.85","31.58","10/11/2022 00:00:00","18.16","True","487"
"SPCB","0.17","627.51","01/03/2005 00:00:00","99.97","True","6950"
"SONY","86.56","156.75","29/02/2000 00:00:00","44.78","True","8777"
"SPHR","48.15","54.32","08/03/2021 00:00:00","11.37","True","1099"
"SOR","42.26","78.80","11/05/2006 00:00:00","46.37","True","6514"
"SPB","83.49","176.02","16/07/1998 00:00:00","52.57","True","9370"
"SPKL","10.24","10.26","29/02/2024 00:00:00","0.19","True","11"
"SPIR","12.62","147.60","22/09/2021 00:00:00","91.45","True","901"
"SPKLU","11.32","12.30","29/02/2024 00:00:00","7.97","True","11"
"SPKLW","0.14","0.14","07/03/2024 00:00:00","0.00","True","4"
"SPE_C","76.59","100.98","19/01/2021 00:00:00","24.15","True","1147"
"SPI","0.64","165.31","20/01/2016 00:00:00","99.61","True","2973"
"SPE","12.29","19.00","23/12/2013 00:00:00","35.32","True","3731"
"SPH","20.90","58.75","26/01/2011 00:00:00","64.43","True","4793"
"SPG_J","76.59","100.98","19/01/2021 00:00:00","24.15","True","1147"
"SPNT","12.16","18.71","24/12/2013 00:00:00","34.98","True","3730"
"SPLP","38.00","47.96","01/08/2023 00:00:00","20.77","True","223"
"SPLK","156.46","223.59","01/09/2020 00:00:00","30.02","True","1287"
"SPPL","5.66","9.44","15/12/2023 00:00:00","40.07","True","87"
"SPOT","254.91","364.59","19/02/2021 00:00:00","30.08","True","1116"
"SPRC","3.22","200.20","08/11/2021 00:00:00","98.39","True","854"
"SPRB","5.23","32.42","27/11/2020 00:00:00","83.87","True","1200"
"SPG","149.18","227.60","01/08/2016 00:00:00","34.45","True","2779"
"SPGI","423.49","478.97","15/12/2021 00:00:00","11.58","True","817"
"SPNS","30.12","105.62","24/01/2000 00:00:00","71.48","True","8813"
"SPRO","1.66","22.07","28/12/2020 00:00:00","92.48","True","1169"
"SPRY","8.66","60.41","17/03/2021 00:00:00","85.66","True","1090"
"SPRU","4.03","260.72","23/12/2020 00:00:00","98.45","True","1174"
"SPLP_A","76.59","100.98","19/01/2021 00:00:00","24.15","True","1147"
"SPNT_B","76.59","100.98","19/01/2021 00:00:00","24.15","True","1147"
"SPT","57.92","144.26","23/09/2021 00:00:00","59.85","True","900"
"SPOK","17.35","39.59","16/03/2005 00:00:00","56.18","True","6935"
"SPR","34.38","102.93","01/02/2018 00:00:00","66.59","True","2230"
"SQFT","1.02","5.56","22/12/2020 00:00:00","81.56","True","1175"
"SPWH","3.41","17.95","06/01/2021 00:00:00","80.99","True","1160"
"SQFTW","0.06","0.06","11/03/2024 00:00:00","0.00","True","0"
"SQFTP","17.51","25.10","05/10/2021 00:00:00","30.24","True","888"
"SQSP","31.42","64.10","25/06/2021 00:00:00","50.98","True","990"
"SPSC","182.36","210.99","09/02/2024 00:00:00","13.57","True","31"
"SQ","81.11","281.81","05/08/2021 00:00:00","71.22","True","949"
"SPXX","15.58","20.01","30/11/2005 00:00:00","22.14","True","6676"
"SRAD","10.01","27.00","15/09/2021 00:00:00","62.93","True","908"
"SPTN","20.57","40.33","11/01/2017 00:00:00","49.00","True","2616"
"SRBK","9.44","9.89","15/12/2023 00:00:00","4.55","True","87"
